Course Number,Course Name,Credit Count,Prerequisites,Color Group
AIS 497,Internship,1-12,,
ANTH 280,Engaged Anthropology,3.00,,
COMM 217,Experiential Storytelling,4.00,,
COMM 417,Experiential Storytelling,4.00,,
DHYG 336,Culturally Aware Health Care,3.00,,
DHYG 447,Dental Health Study Abroad,1-3,,
ETHN 150,Multi-Cultural/Ethnic Experience,3.00,,
ETHN 401,Applied Cultural Research,3.00,,
GERO 200,Family Dynamics of Aging,3.00,,
GWS 225,Queer America,4.00,,
GWS 420,Identity Work in Women's Reentry Experiences,4.00,,
HIST 232,Islamic Civilizations,4.00,,
HIST 280,History in Black and White,4.00,,
KSP 150,Exploring Careers in Education,3.00,,
KSP 200,Critical Issues in Public Education,3.00,,
MRKT 494,Fair Trade Study Abroad in Belize,3.00,,
MSL 498,Cultural Understanding and Language Proficiency Internship,3.00,,
MUSC 307,Music of the World,3.00,,
NURS 301,Cultural Health Immersion: Study Abroad,3.00,,
NURS 382,Holistic Nursing Assessment and Practice,4.00,,
SOC 420,Identity Work in Women's Reentry Experiences,4.00,,
SPAN 396,Experiencing Diverse Cultures,1-3,,
SPED 409,Learning and Human Development for Diverse Learners,4.00,,
Requires one,"course, 3 credits or more, with a grade of at least “P” or “C” (2.0). A grade of “C-” does not satisfy this",goal,,
www.mnsu.edu 2024-2025,Undergraduate,Catalog,,
1. generate,"ideas, draft, revise, and edit",their,,
2. write,"for various audiences, purposes,",and,,
3. research,effectively to enrich their intellectual contributions,in,,
4. integrate,"sources into their work, adhering to summary, paraphrase, quotation and",citation,,
5. use,reflection to advance their,writing,,
6. employ,syntax and usage appropriate to academic disciplines and the,professional,,
English Composition,"Placement: Students who need to fulfill General Education Goal Area 1, Part A are placed in a Composition course",or,,
(Requires one,"course, 3 credits",or,,
1. understand/demonstrate,"communication processes through invention, organization, drafting, revision, editing",and,,
2. participate,"effectively in groups with emphasis on listening, critical and reflective thinking,",and,,
"3. analyze,","evaluate, and synthesize in a responsible manner material from diverse sources and points",of,,
4. select,appropriate communication choices for,specific,,
5. construct,logical and,coherent,,
6. use,"authority, point of view, and individual voice and style",in,,
7. employ,"syntax, usage and analytical techniques appropriate to academic disciplines and the",professional,,
CDIS 201,Observation of Human Communication,3.00,,
COMM 100,Fundamentals of Communication,3.00,,
COMM 102,Public Speaking,3.00,,
COMM 220,Speech and Debate,0-4,,
ENG 101,Foundations of Writing & Rhetoric,4.00,,
HIST 250,Riot and Revolution in History,4.00,,
HIST 268,History and American Democracy,4.00,,
POL 234,Model United Nations,4.00,,
RPLS 276,Recreation Leadership,3.00,,
Goal Area,2:,Critical,,
1. gather,"and analyze information of various kinds, employing formal or informal tools to represent information in ways useful for",solving,,
2. weigh,evidence for and,against,,
"3. recognize,","construct, and",evaluate,,
4. apply,"appropriate critical and evaluative principles to texts, documents, or works--one’s own or others’--in oral, visual, or",written,,
AST 115,Life in the Universe,2.00,,
370 2024-2025,Undergraduate,Catalog,,
AST 115W,Life in the Universe,2.00,,
CHEM 111,Chemistry of Life Process Part II (Organic & Biochemistry),5.00,,
CHEM 191,Chemistry Applications,3.00,,
CHEM 201,General Chemistry I,5.00,,
COMM 105W,Interpersonal Communication,4.00,,
ECON 103W,The Economics of Women's Issues and Public Policy in,the,,
ECON 207,Business Statistics,4.00,,
ENG 201W,Writing Technologies,4.00,,
ENG 271W,Technical Communication,4.00,,
ENG 272W,Business Communication,4.00,,
FCS 101,Introduction to Family Consumer Science,3.00,,
GERO 200,Family Dynamics of Aging,3.00,,
GERO 200W,Family Dynamics of Aging,3.00,,
GWS 230,"Gender, Race, and Popular Culture",4.00,,
HIST 244,A History of Taboos and Transgressions,4.00,,
HIST 246W,Sports and Games in History,4.00,,
HLTH 212,Consumer Health,3.00,,
KSP 150,Exploring Careers in Education,3.00,,
KSP 200,Critical Issues in Public Education,3.00,,
MATH 290,Foundations of Mathematics,4.00,,
PHIL 110,Logic and Critical Thinking,3.00,,
PHIL 112W,Scientific Reasoning,3.00,,
PHYS 211,Principles of Physics I,4.00,,
PHYS 220,Skills for Introductory Physics,2.00,,
PHYS 221,General Physics I,4.00,,
POL 103W,Thinking About Politics,4.00,,
PSYC 103W,Psychology Today,3.00,,
PSYC 150,Science of Learning for College Student Success,2.00,,
PSYC 150,Science of Learning for College Student Success,2.00,,
SOC 214W,Animals and Society,4.00,,
STAT 154,Elementary Statistics,4.00,,
Goal Area,3:,Natural,,
Requires two,"courses from different disciplines, 6 credits or more. At least one course must have",a,,
1. develop,understanding of,scientific,,
2. formulate,"and test hypotheses in either laboratory, simulation, or",field,,
3. communicate,his/her experimental findings and interpretations both orally and,in,,
4. apply,the natural science perspective to,society,,
ANTH 120,Forensic Science: An Anthropological Approach,4,,
ANTH 210,Introduction to Archaeology,4.00,,
ANTH 220,Human Origins,4.00,,
AST 101,Introduction to Astronomy,3.00,,
AST 102,Introduction to the Planets,3.00,,
www.mnsu.edu 2024-2025,Undergraduate,Catalog,,
AST 115,Life in the Universe,2.00,,
AST 115W,Life in the Universe,2.00,,
AST 125,Observational Astronomy,3.00,,
BIOL 100,Our Natural World,4.00,,
BIOL 102,Biology of Women,3.00,,
BIOL 104,Introduction to Soil Science,4.00,,
BIOL 105,General Biology I,4.00,,
BIOL 270,Microbiology,4.00,,
BIOL 271,Principles of Microbiology,4.00,,
CHEM 100,Chemistry in Society,4.00,,
CHEM 104,Introduction to Chemistry,3.00,,
CHEM 106,Chemistry of Life Process Part I (General),3.00,,
CHEM 111,Chemistry of Life Process Part II (Organic & Biochemistry),5.00,,
CHEM 131,Forensic Science,3.00,,
CHEM 134,Mind Altering Substances,3.00,,
CHEM 191,Chemistry Applications,3.00,,
CHEM 201,General Chemistry I,5.00,,
EET 112,Elementary Electricity and Electronics,3.00,,
EET 118,"Electricity - Generation, Usage & Green Alternatives",3.00,,
FCS 140,Introduction to Nutrition,3.00,,
GEOG 101,Introductory Physical Geography,4.00,,
GEOG 105,Introduction to Geospatial Technologies,3.00,,
GEOL 100,Our Geologic Environment,3-4,,
GEOL 104,Introduction to Soil Science,4.00,,
GEOL 107,Environmental Justice in Geoscience,4.00,,
GEOL 108,Oceans of the World,3.00,,
GEOL 121,Physical Geology,4.00,,
GEOL 122,Earth History,4.00,,
PHYS 101,Introductory Physics,3.00,,
PHYS 105,"Time, Atomic Clocks, and Relativity",3.00,,
PHYS 211,Principles of Physics I,4.00,,
PHYS 220,Skills for Introductory Physics,2.00,,
PHYS 221,General Physics I,4.00,,
RPLS 175,Natural Resources and Conservation in RPLS,3.00,,
Goal Area,4:,Mathematical/Logical,,
Requires one,"course, 3 credits or more, with a grade of at least “P” or “C”, i.e., 2.0. A grade of “C-” does not satisfy this",goal,,
1. illustrate,historical and contemporary applications of,mathematical/logical,,
2. clearly,express mathematical/logical ideas,in,,
3. explain,what constitutes a valid mathematical/logical,argument,,
4. apply,higher-order problem-solving and/or,modeling,,
Mathematics and,"Statistics Placement: Students seeking enrollment in MATH 112 College Algebra, MATH 201 Elements of","Mathematics,",,
STAT 154,Elementary Statistics must demonstrate readiness to succeed in the course following the standards in the Mathematics,and,,
372 2024-2025,Undergraduate,Catalog,,
CIS 115,Big Ideas of Computer Science,4.00,,
ECON 207,Business Statistics,4.00,,
MATH 110,Perspectives in Mathematics,3.00,,
MATH 112,College Algebra,4.00,,
MATH 113,Trigonometry,3.00,,
MATH 115,Precalculus Mathematics,4.00,,
MATH 121,Calculus I,4.00,,
MATH 130,Finite Mathematics,and,,
MATH 180,Mathematics for Computer Science,4.00,,
MATH 181,Intuitive Calculus,3.00,,
MATH 201,Elements of Mathematics I,3.00,,
PHIL 110,Logic and Critical Thinking,3.00,,
PHIL 112W,Scientific Reasoning,3.00,,
POL 221,Quantitative Methods in,the,,
SOC 202,Introductory Social Statistics,4.00,,
STAT 154,Elementary Statistics,4.00,,
Goal Area,5: History and The Social and,Behavioral,,
Requires two,"courses from different disciplines, 6 credits",or,,
1. employ,the methods and data that historians and social and behavioral scientists use to investigate the,human,,
2. examine,social institutions and processes across a range of historical periods,and,,
3. use,and critique alternative explanatory systems,or,,
4. develop,and communicate alternative explanations or solutions for contemporary,social,,
AIS 101,Introduction to American Indigenous Studies,3,,
AIS 130,Introduction to Indigenous Education,3.00,,
AIS 210W,Oral Traditions,3.00,,
AIS 211,Native America to 1900,3.00,,
AIS 212,Native America 1900 to Present,3.00,,
AIS 220W,Introduction to Tribal Sovereignty,3.00,,
AIS 230W,American Indians of Minnesota,3.00,,
AIS 240W,American Indian Women,3.00,,
ANTH 101,Introduction to Anthropology,4.00,,
ANTH 102,Ancient Peoples,4.00,,
ANTH 240,Language and Culture,4.00,,
ANTH 250W,Portraits of Culture,4.00,,
ANTH 260,"Vampires, Werewolves, and Zombies: Folklore of Fear",4,,
ANTH 261,"Taboos, Tattoos, and T-Shirts: Culture and Body Art",4,,
ANTH 269,Anthropology of Sex,4.00,,
CJ 101,Introduction to Criminal Justice Systems,3.00,,
CJ 255,Juvenile Delinquency & Justice,3.00,,
www.mnsu.edu 2024-2025,Undergraduate,Catalog,,
ECON 100,An Introduction to the U.S. Economy,3.00,,
ECON 103W,The Economics of Women's Issues and Public Policy in the United States,3.00,,
ECON 201,Principles of Macroeconomics,3.00,,
ECON 202,Principles of Microeconomics,3.00,,
ETHN 100,American Racial Minorities,3.00,,
ETHN 101,Introduction to Multicultural & Ethnic Studies,3.00,,
ETHN 201W,Perspectives on African Americans,3,,
ETHN 203W,Perspectives on Asian Americans,3.00,,
ETHN 204W,Perspectives on Latinos/Hispanics,3.00,,
ETHN 220W,Civil Rights in the U.S.,3.00,,
ETHN 440,Asian American Studies,3.00,,
FCS 100,Personal & Family Living,3.00,,
GEOG 102,World Regional Geography,3.00,,
GEOG 103,Introductory Cultural Geography,3.00,,
GWS 110,Introduction to Gender,4.00,,
GWS 110W,Introduction to Gender,4.00,,
GWS 222,"Gender, Law, & Justice",4.00,,
GWS 225,Queer America,4.00,,
GWS 225W,Queer America,4.00,,
GWS 250,"Health, Wealth, and Power",4.00,,
HIST 155,History of the Family in America,3.00,,
HIST 170,Ancient World Civilization to 1500,4.00,,
HIST 170W,Ancient World Civilization to 1500,4.00,,
HIST 171,"World Civilization, 1500-Present",4.00,,
HIST 171W,"World Civilization, 1500-Present",4.00,,
HIST 180,European History to 1648,4.00,,
HIST 180W,European History to 1648,4.00,,
HIST 181,European History: 1648 to the Present,4.00,,
HIST 181W,European History: 1648 to the Present,4.00,,
HIST 190,United States to 1877,4.00,,
HIST 190W,United States to 1877,4.00,,
HIST 191,United States Since 1877,4.00,,
HIST 191W,United States Since 1877,4.00,,
HIST 260,Introduction to Traditional East Asian Civilization,4.00,,
HIST 260W,Introduction to Traditional East Asian Civilization,4.00,,
HLTH 225,Introduction to Alcohol and Drug Studies,3.00,,
HLTH 240,Drug Education,3.00,,
KSP 235,Human Development,3.00,,
MRKT 100,Foundations of Business Concepts,3.00,,
MSL 252,The Evolution of American Warfare,3.00,,
MUSE 200W,Introduction to Museum Studies,4.00,,
POL 100,Introduction to Politics,4.00,,
POL 104,Understanding the U.S. Constitution,4.00,,
POL 111,United States Government,4.00,,
PSYC 101,Introduction to Psychological Science,4.00,,
PSYC 206,Introduction to Cognitive Science,4.00,,
RPLS 165,Introduction to Community Tourism and Travel,3.00,,
SOC 101,Introduction to Sociology,4.00,,
SOC 150,Social Problems,4.00,,
SOC 208,Families in Society,4.00,,
SOC 209,Sociology of Human Sexualities,4.00,,
374 2024-2025,Undergraduate,Catalog,,
SOC 255,Juvenile Delinquency,4.00,,
SOWK 215,Introduction to Social Welfare Services,4.00,,
SOWK 215W,Introduction to Social Welfare Services,4,,
SOWK 255,Global Responses to Human Need,3.00,,
URBS 100,Introduction to the City,3.00,,
URBS 150,Sustainable Communities,3.00,,
Goal Area,6: Humanities and,The,,
Requires two,"courses from different disciplines, 6 credits",or,,
1. demonstrate,awareness of the scope and variety of works in the arts,and,,
2. understand,those works as expressions of individual and human values within an historical and,social,,
3. respond,critically to works in the arts,and,,
4. engage,in the creative process or,interpretive,,
5. articulate,an informed personal reaction to works in the arts,and,,
ART 100,Elements and Principles of Art,3.00,,
ART 160,Introduction to Visual Culture,3.00,,
ART 225,Developing Creativity: Approaches and Techniques,3,,
ART 231,Mixed Media,3.00,,
ART 260,Art History Survey I,3.00,,
ART 261,Art History Survey II,3.00,,
ART 265W,Art As Politics,3.00,,
ART 275,Introduction to Photography,3.00,,
CHIN 101,Elementary Mandarin I,5.00,,
CHIN 102,Elementary Mandarin II,5.00,,
CIS 113,Health Humanities and Health Informatics,4.00,,
COMM 260,Principles of Visual Mass Media,4.00,,
COMM 280,Social Media and Society,4.00,,
CS 201W,Artificial Intelligence & Science Fiction,4.00,,
DAK 101,Elementary Dakota I,4.00,,
DAK 102,Elementary Dakota II,4.00,,
DAK 201,Intermediate Dakota I,4.00,,
DAK 202,Intermediate Dakota II,4.00,,
DANC 120,Introduction to Dance,3.00,,
DANC 120W,Introduction to Dance,3.00,,
EET 125,Perspective on Technology,3.00,,
ENG 110,Introduction to Literature,4.00,,
ENG 112W,Why Literature Matters,4.00,,
ENG 125,International Children's Literature,4.00,,
ENG 146,Introduction to Shakespeare,4.00,,
ENG 211W,Literature and Human Diversity,4.00,,
ENG 212W,World Literature,4.00,,
ENG 213W,Literature and Ethics,4.00,,
www.mnsu.edu 2024-2025,Undergraduate,Catalog,,
ENG 215,Topics in Literature,2-4,,
FILM 110,Film Appreciation,4.00,,
FILM 114,Introduction to Film,4.00,,
FILM 210W,Film Genres,4.00,,
FILM 214,Topics in Film Studies,1-4,,
FILM 216W,Writing About Film,4.00,,
FILM 217,Introduction to Film Production,4.00,,
FREN 280W,Parallel Worlds: Exploring Cultures & Symbols,4.00,,
GER 150W,The German-Speaking Countries: An Interdisciplinary Introduction,4.00,,
GER 280W,Parallel Worlds: Exploring Cultures & Symbols,4,,
GWS 230,"Gender, Race, and Popular Culture",4.00,,
HUM 101W,Introduction to Humanities and the Search for Meaning,4.00,,
HUM 150,Western Humanities I: Cave Paintings to Cathedrals,4.00,,
HUM 151,Western Humanities II: da Vinci to the Digital Age,4.00,,
HUM 155,Global Humanities I: Asia & Africa,4.00,,
HUM 156,"Global Humanities II: The Americas, Australia, & Oceania",4.00,,
HUM 250,Perspectives in Humanities,2-4,,
HUM 250W,Perspectives in Humanities,4.00,,
HUM 280,Humanities Traditions,2-4,,
HUM 280W,Humanities Traditions,4.00,,
HUM 281W,Human Diversity and Humanities Traditions,4.00,,
HUM 282W,Global Perspectives and Humanities Traditions,4.00,,
MUSC 101,Introduction to Music,3.00,,
MUSC 102,Pop Music USA: Jazz to Country to Blues,3.00,,
MUSC 103,Pop Music USA: R & B to MTV,3.00,,
MUSC 119,Class Piano I,3.00,,
MUSC 120,Music Money and Success,3.00,,
MUSC 209,Music Travel Tour,1-3,,
MUSC 307,Music of the World,3.00,,
MUSP 102,University Chorale,0-1,,
MUSP 103,Chamber Singers,0-1,,
MUSP 108,Contemporary Vocal Ensemble,0-1,,
MUSP 121,Wind Ensemble,0-1,,
MUSP 122,Symphonic Band,0-1,,
MUSP 123,University Orchestra,0-1,,
MUSP 125,Jazz Ensemble,0-1,,
MUSP 126,Contemporary Instrumental Ensemble,0-1,,
MUSP 131,Maverick Machine Athletic Band,0-1,,
MUSP 133,Percussion Ensemble,0-1,,
MUSP 177,Group Instruction in Guitar,3.00,,
MUSP 211,Music Productions for the Stage and Screen,0-1,,
PHIL 100W,Introduction to Philosophy,3.00,,
PHIL 101W,Philosophical Problem: The Mind-Body Problem,3.00,,
PHIL 115W,"Philosophy of Race, Class and Gender",3.00,,
PHIL 120W,Introduction to Ethics,3.00,,
PHIL 122W,Introduction to Asian Philosophy,3.00,,
PHIL 205W,"Culture, Identity, and Diversity",3.00,,
PHIL 222W,Medical Ethics,3.00,,
PHIL 224,Business Ethics,3.00,,
PHIL 224W,Business Ethics,3.00,,
PHIL 240W,"Law, Justice & Society",3.00,,
376 2024-2025,Undergraduate,Catalog,,
SCAN 150W,The Nordic Countries: Interdisciplinary Introduction,4.00,,
SCAN 251W,Scandinavian Cultures: The Sami,4.00,,
SCAN 280W,Parallel Worlds: Exploring Cultures & Symbols,4.00,,
SPAN 101,Elementary Spanish I,4.00,,
SPAN 102,Elementary Spanish II,4.00,,
SPAN 201,Intermediate Spanish I,4.00,,
SPAN 202,Intermediate Spanish II,4.00,,
SPAN 210W,Composition and Conversation Workshop,4.00,,
SPAN 250,Spanish Through Latin Dancing,4.00,,
THEA 100,Introduction to Theatre,3.00,,
THEA 101,Acting for Everyone,3.00,,
THEA 285W,Theatre of Diversity,3.00,,
URBS 110,The City: Design and Architecture,3.00,,
WLC 280W,Parallel Worlds: Exploring Cultures & Symbols,4.00,,
Goal Area,7:,Human,,
Requires one,"course, 3 credits",or,,
1. understand,the development of and the changing meanings of group identities in the United States’ history,and,,
2. demonstrate,an awareness of the individual and institutional dynamics of unequal power relations between groups in,contemporary,,
3. analyze,"and evaluate their own attitudes, behaviors, concepts, and beliefs regarding diversity, racism,",and,,
