Course Number,Course Name,Credit Count,Prerequisites,Color Group
ANTH 260,"Vampires, Werewolves, and Zombies: Folklore of Fear",4,N/A,N/A
ANTH 261,"Taboos, Tattoos, and T-Shirts: Culture and Body Art",4,N/A,N/A
ANTH 269,Anthropology of Sex,4.00,N/A,N/A
CJ 101,Introduction to Criminal Justice Systems,3.00,N/A,N/A
CJ 255,Juvenile Delinquency & Justice,3.00,N/A,N/A
www.mnsu.edu 2024-2025,Undergraduate,Catalog,N/A,N/A
ECON 100,An Introduction to the U.S. Economy,3.00,N/A,N/A
ECON 103W,The Economics of Women's Issues and Public Policy in the United States,3.00,N/A,N/A
ECON 201,Principles of Macroeconomics,3.00,N/A,N/A
ECON 202,Principles of Microeconomics,3.00,N/A,N/A
ETHN 100,American Racial Minorities,3.00,N/A,N/A
ETHN 101,Introduction to Multicultural & Ethnic Studies,3.00,N/A,N/A
ETHN 201W,Perspectives on African Americans,3,N/A,N/A
ETHN 203W,Perspectives on Asian Americans,3.00,N/A,N/A
ETHN 204W,Perspectives on Latinos/Hispanics,3.00,N/A,N/A
ETHN 220W,Civil Rights in the U.S.,3.00,N/A,N/A
ETHN 440,Asian American Studies,3.00,N/A,N/A
FCS 100,Personal & Family Living,3.00,N/A,N/A
GEOG 102,World Regional Geography,3.00,N/A,N/A
GEOG 103,Introductory Cultural Geography,3.00,N/A,N/A
GWS 110,Introduction to Gender,4.00,N/A,N/A
GWS 110W,Introduction to Gender,4.00,N/A,N/A
GWS 222,"Gender, Law, & Justice",4.00,N/A,N/A
GWS 225,Queer America,4.00,N/A,N/A
GWS 225W,Queer America,4.00,N/A,N/A
GWS 250,"Health, Wealth, and Power",4.00,N/A,N/A
HIST 155,History of the Family in America,3.00,N/A,N/A
HIST 170,Ancient World Civilization to 1500,4.00,N/A,N/A
HIST 170W,Ancient World Civilization to 1500,4.00,N/A,N/A
HIST 171,"World Civilization, 1500-Present",4.00,N/A,N/A
HIST 171W,"World Civilization, 1500-Present",4.00,N/A,N/A
HIST 180,European History to 1648,4.00,N/A,N/A
HIST 180W,European History to 1648,4.00,N/A,N/A
HIST 181,European History: 1648 to the Present,4.00,N/A,N/A
HIST 181W,European History: 1648 to the Present,4.00,N/A,N/A
HIST 190,United States to 1877,4.00,N/A,N/A
HIST 190W,United States to 1877,4.00,N/A,N/A
HIST 191,United States Since 1877,4.00,N/A,N/A
HIST 191W,United States Since 1877,4.00,N/A,N/A
HIST 260,Introduction to Traditional East Asian Civilization,4.00,N/A,N/A
HIST 260W,Introduction to Traditional East Asian Civilization,4.00,N/A,N/A
HLTH 225,Introduction to Alcohol and Drug Studies,3.00,N/A,N/A
HLTH 240,Drug Education,3.00,N/A,N/A
KSP 235,Human Development,3.00,N/A,N/A
MRKT 100,Foundations of Business Concepts,3.00,N/A,N/A
MSL 252,The Evolution of American Warfare,3.00,N/A,N/A
MUSE 200W,Introduction to Museum Studies,4.00,N/A,N/A
POL 100,Introduction to Politics,4.00,N/A,N/A
POL 104,Understanding the U.S. Constitution,4.00,N/A,N/A
POL 111,United States Government,4.00,N/A,N/A
PSYC 101,Introduction to Psychological Science,4.00,N/A,N/A
PSYC 206,Introduction to Cognitive Science,4.00,N/A,N/A
RPLS 165,Introduction to Community Tourism and Travel,3.00,N/A,N/A
SOC 101,Introduction to Sociology,4.00,N/A,N/A
SOC 150,Social Problems,4.00,N/A,N/A
SOC 208,Families in Society,4.00,N/A,N/A
SOC 209,Sociology of Human Sexualities,4.00,N/A,N/A
374 2024-2025,Undergraduate,Catalog,N/A,N/A
SOC 255,Juvenile Delinquency,4.00,N/A,N/A
SOWK 215,Introduction to Social Welfare Services,4.00,N/A,N/A
SOWK 215W,Introduction to Social Welfare Services,4,N/A,N/A
SOWK 255,Global Responses to Human Need,3.00,N/A,N/A
URBS 100,Introduction to the City,3.00,N/A,N/A
URBS 150,Sustainable Communities,3.00,N/A,N/A
Goal Area,6: Humanities and,The,N/A,N/A
Requires two,"courses from different disciplines, 6 credits",or,N/A,N/A
1. demonstrate,awareness of the scope and variety of works in the arts,and,N/A,N/A
2. understand,those works as expressions of individual and human values within an historical and,social,N/A,N/A
3. respond,critically to works in the arts,and,N/A,N/A
4. engage,in the creative process or,interpretive,N/A,N/A
5. articulate,an informed personal reaction to works in the arts,and,N/A,N/A
ART 100,Elements and Principles of Art,3.00,N/A,N/A
ART 160,Introduction to Visual Culture,3.00,N/A,N/A
ART 225,Developing Creativity: Approaches and Techniques,3,N/A,N/A
ART 231,Mixed Media,3.00,N/A,N/A
ART 260,Art History Survey I,3.00,N/A,N/A
ART 261,Art History Survey II,3.00,N/A,N/A
ART 265W,Art As Politics,3.00,N/A,N/A
ART 275,Introduction to Photography,3.00,N/A,N/A
CHIN 101,Elementary Mandarin I,5.00,N/A,N/A
CHIN 102,Elementary Mandarin II,5.00,N/A,N/A
CIS 113,Health Humanities and Health Informatics,4.00,N/A,N/A
COMM 260,Principles of Visual Mass Media,4.00,N/A,N/A
COMM 280,Social Media and Society,4.00,N/A,N/A
CS 201W,Artificial Intelligence & Science Fiction,4.00,N/A,N/A
DAK 101,Elementary Dakota I,4.00,N/A,N/A
DAK 102,Elementary Dakota II,4.00,N/A,N/A
DAK 201,Intermediate Dakota I,4.00,N/A,N/A
DAK 202,Intermediate Dakota II,4.00,N/A,N/A
DANC 120,Introduction to Dance,3.00,N/A,N/A
DANC 120W,Introduction to Dance,3.00,N/A,N/A
EET 125,Perspective on Technology,3.00,N/A,N/A
ENG 110,Introduction to Literature,4.00,N/A,N/A
ENG 112W,Why Literature Matters,4.00,N/A,N/A
ENG 125,International Children's Literature,4.00,N/A,N/A
ENG 146,Introduction to Shakespeare,4.00,N/A,N/A
ENG 211W,Literature and Human Diversity,4.00,N/A,N/A
ENG 212W,World Literature,4.00,N/A,N/A
ENG 213W,Literature and Ethics,4.00,N/A,N/A
www.mnsu.edu 2024-2025,Undergraduate,Catalog,N/A,N/A
ENG 215,Topics in Literature,2-4,N/A,N/A
FILM 110,Film Appreciation,4.00,N/A,N/A
FILM 114,Introduction to Film,4.00,N/A,N/A
FILM 210W,Film Genres,4.00,N/A,N/A
FILM 214,Topics in Film Studies,1-4,N/A,N/A
FILM 216W,Writing About Film,4.00,N/A,N/A
FILM 217,Introduction to Film Production,4.00,N/A,N/A
FREN 280W,Parallel Worlds: Exploring Cultures & Symbols,4.00,N/A,N/A
GER 150W,The German-Speaking Countries: An Interdisciplinary Introduction,4.00,N/A,N/A
GER 280W,Parallel Worlds: Exploring Cultures & Symbols,4,N/A,N/A
GWS 230,"Gender, Race, and Popular Culture",4.00,N/A,N/A
HUM 101W,Introduction to Humanities and the Search for Meaning,4.00,N/A,N/A
HUM 150,Western Humanities I: Cave Paintings to Cathedrals,4.00,N/A,N/A
HUM 151,Western Humanities II: da Vinci to the Digital Age,4.00,N/A,N/A
HUM 155,Global Humanities I: Asia & Africa,4.00,N/A,N/A
HUM 156,"Global Humanities II: The Americas, Australia, & Oceania",4.00,N/A,N/A
HUM 250,Perspectives in Humanities,2-4,N/A,N/A
HUM 250W,Perspectives in Humanities,4.00,N/A,N/A
HUM 280,Humanities Traditions,2-4,N/A,N/A
HUM 280W,Humanities Traditions,4.00,N/A,N/A
HUM 281W,Human Diversity and Humanities Traditions,4.00,N/A,N/A
HUM 282W,Global Perspectives and Humanities Traditions,4.00,N/A,N/A
MUSC 101,Introduction to Music,3.00,N/A,N/A
MUSC 102,Pop Music USA: Jazz to Country to Blues,3.00,N/A,N/A
MUSC 103,Pop Music USA: R & B to MTV,3.00,N/A,N/A
MUSC 119,Class Piano I,3.00,N/A,N/A
MUSC 120,Music Money and Success,3.00,N/A,N/A
MUSC 209,Music Travel Tour,1-3,N/A,N/A
MUSC 307,Music of the World,3.00,N/A,N/A
MUSP 102,University Chorale,0-1,N/A,N/A
MUSP 103,Chamber Singers,0-1,N/A,N/A
MUSP 108,Contemporary Vocal Ensemble,0-1,N/A,N/A
MUSP 121,Wind Ensemble,0-1,N/A,N/A
MUSP 122,Symphonic Band,0-1,N/A,N/A
MUSP 123,University Orchestra,0-1,N/A,N/A
MUSP 125,Jazz Ensemble,0-1,N/A,N/A
MUSP 126,Contemporary Instrumental Ensemble,0-1,N/A,N/A
MUSP 131,Maverick Machine Athletic Band,0-1,N/A,N/A
MUSP 133,Percussion Ensemble,0-1,N/A,N/A
MUSP 177,Group Instruction in Guitar,3.00,N/A,N/A
MUSP 211,Music Productions for the Stage and Screen,0-1,N/A,N/A
PHIL 100W,Introduction to Philosophy,3.00,N/A,N/A
PHIL 101W,Philosophical Problem: The Mind-Body Problem,3.00,N/A,N/A
PHIL 115W,"Philosophy of Race, Class and Gender",3.00,N/A,N/A
PHIL 120W,Introduction to Ethics,3.00,N/A,N/A
PHIL 122W,Introduction to Asian Philosophy,3.00,N/A,N/A
PHIL 205W,"Culture, Identity, and Diversity",3.00,N/A,N/A
PHIL 222W,Medical Ethics,3.00,N/A,N/A
PHIL 224,Business Ethics,3.00,N/A,N/A
PHIL 224W,Business Ethics,3.00,N/A,N/A
PHIL 240W,"Law, Justice & Society",3.00,N/A,N/A
376 2024-2025,Undergraduate,Catalog,N/A,N/A
SCAN 150W,The Nordic Countries: Interdisciplinary Introduction,4.00,N/A,N/A
SCAN 251W,Scandinavian Cultures: The Sami,4.00,N/A,N/A
SCAN 280W,Parallel Worlds: Exploring Cultures & Symbols,4.00,N/A,N/A
SPAN 101,Elementary Spanish I,4.00,N/A,N/A
SPAN 102,Elementary Spanish II,4.00,N/A,N/A
SPAN 201,Intermediate Spanish I,4.00,N/A,N/A
SPAN 202,Intermediate Spanish II,4.00,N/A,N/A
SPAN 210W,Composition and Conversation Workshop,4.00,N/A,N/A
SPAN 250,Spanish Through Latin Dancing,4.00,N/A,N/A
THEA 100,Introduction to Theatre,3.00,N/A,N/A
THEA 101,Acting for Everyone,3.00,N/A,N/A
THEA 285W,Theatre of Diversity,3.00,N/A,N/A
URBS 110,The City: Design and Architecture,3.00,N/A,N/A
WLC 280W,Parallel Worlds: Exploring Cultures & Symbols,4.00,N/A,N/A
Goal Area,7:,Human,N/A,N/A
Requires one,"course, 3 credits",or,N/A,N/A
1. understand,the development of and the changing meanings of group identities in the United States’ history,and,N/A,N/A
2. demonstrate,an awareness of the individual and institutional dynamics of unequal power relations between groups in,contemporary,N/A,N/A
3. analyze,"and evaluate their own attitudes, behaviors, concepts, and beliefs regarding diversity, racism,",and,N/A,N/A
4. describe,"and discuss the experience and contributions (political, social, economic, artistic, humanistic, etc.) of the many groups that shape American society",and,N/A,N/A
5. demonstrate,communication skills necessary for living and working effectively in a society with great,population,N/A,N/A
AIS 101,Introduction to American Indigenous Studies,3,N/A,N/A
AIS 112,Elementary Ojibwe I,4.00,N/A,N/A
AIS 113,Elementary Ojibwe II,4.00,N/A,N/A
AIS 210W,Oral Traditions,3.00,N/A,N/A
AIS 211,Native America to 1900,3.00,N/A,N/A
AIS 212,Native America 1900 to Present,3.00,N/A,N/A
AIS 220W,Introduction to Tribal Sovereignty,3.00,N/A,N/A
AIS 230W,American Indians of Minnesota,3.00,N/A,N/A
AIS 240W,American Indian Women,3.00,N/A,N/A
ANTH 245,The Social Life of Swearing,4.00,N/A,N/A
ANTH 269,Anthropology of Sex,4.00,N/A,N/A
ANTH 280,Engaged Anthropology,3.00,N/A,N/A
ART 225,Developing Creativity: Approaches and Techniques,3,N/A,N/A
CDIS 290,Introduction to Communication Disorders,3.00,N/A,N/A
CIS 113,Health Humanities and Health Informatics,4.00,N/A,N/A
COMM 203,Intercultural Communication,4.00,N/A,N/A
COMM 260,Principles of Visual Mass Media,4.00,N/A,N/A
ED 101,Introduction to Critical Race Theory in Education,3.00,N/A,N/A
ELE 222W,Human Relations in a Multicultural Society,4.00,N/A,N/A
www.mnsu.edu 2024-2025,Undergraduate,Catalog,N/A,N/A
ENG 105,"Race, Rhetoric, and Representation",4.00,N/A,N/A
ENG 211W,Literature and Human Diversity,4.00,N/A,N/A
ETHN 100,American Racial Minorities,3.00,N/A,N/A
ETHN 101,Introduction to Multicultural & Ethnic Studies,3.00,N/A,N/A
ETHN 150,Multi-Cultural/Ethnic Experience,3.00,N/A,N/A
ETHN 200,Interracial/Interethnic Dating/Marriage,3.00,N/A,N/A
ETHN 201W,Perspectives on African Americans,3,N/A,N/A
ETHN 203W,Perspectives on Asian Americans,3.00,N/A,N/A
ETHN 204W,Perspectives on Latinos/Hispanics,3.00,N/A,N/A
GERO 200,Family Dynamics of Aging,3.00,N/A,N/A
GERO 200W,Family Dynamics of Aging,3.00,N/A,N/A
GWS 110,Introduction to Gender,4.00,N/A,N/A
GWS 110W,Introduction to Gender,4.00,N/A,N/A
GWS 225,Queer America,4.00,N/A,N/A
GWS 225W,Queer America,4.00,N/A,N/A
HIST 155,History of the Family in America,3.00,N/A,N/A
HIST 190,United States to 1877,4.00,N/A,N/A
HIST 190W,United States to 1877,4.00,N/A,N/A
HIST 191,United States Since 1877,4.00,N/A,N/A
HIST 191W,United States Since 1877,4.00,N/A,N/A
HIST 232,Islamic Civilizations,4.00,N/A,N/A
HIST 246W,Sports and Games in History,4.00,N/A,N/A
HLTH 211,Human Sexuality in a World of Diversity,3.00,N/A,N/A
HUM 281W,Human Diversity and Humanities Traditions,4.00,N/A,N/A
KSP 220W,Human Relations in a Multicultural Society,3.00,N/A,N/A
MUSC 102,Pop Music USA: Jazz to Country to Blues,3.00,N/A,N/A
MUSC 103,Pop Music USA: R & B to MTV,3.00,N/A,N/A
PHIL 115W,"Philosophy of Race, Class and Gender",3.00,N/A,N/A
PSYC 219,Psychology of Diversity and Inclusion,4.00,N/A,N/A
REHB 110W,Sensitivity to Disability,3.00,N/A,N/A
SOC 150,Social Problems,4.00,N/A,N/A
SOC 208,Families in Society,4.00,N/A,N/A
SOC 209,Sociology of Human Sexualities,4.00,N/A,N/A
SPED 108,Human Services and Disabilities,3.00,N/A,N/A
THEA 285W,Theatre of Diversity,3.00,N/A,N/A
Goal Area,8:,Global,N/A,N/A
Requires one,"course, 3 credits",or,N/A,N/A
"1. describe,","analyze, and evaluate political, economic, humanistic, artistic, social and cultural elements which influence relations of nations and peoples in their",historical,N/A,N/A
2. demonstrate,"knowledge of cultural, social, religious and",linguistic,N/A,N/A
3. analyze,"specific international problems illustrating cultural, economic, artistic, humanistic, social, and political differences which affect",their,N/A,N/A
4. understand,the role of a world citizen and the responsibility world citizens share for their common,global,N/A,N/A
AIS 112,Elementary Ojibwe I,4.00,N/A,N/A
378 2024-2025,Undergraduate,Catalog,N/A,N/A
AIS 113,Elementary Ojibwe II,4.00,N/A,N/A
ANTH 101,Introduction to Anthropology,4.00,N/A,N/A
ANTH 230,Peoples and Cultures of the World,4.00,N/A,N/A
ANTH 240,Language and Culture,4.00,N/A,N/A
ANTH 260,"Vampires, Werewolves, and Zombies: Folklore of Fear",4,N/A,N/A
ANTH 261,"Taboos, Tattoos, and T-Shirts: Culture and Body Art",4,N/A,N/A
ART 160,Introduction to Visual Culture,3.00,N/A,N/A
ART 260,Art History Survey I,3.00,N/A,N/A
ART 261,Art History Survey II,3.00,N/A,N/A
ART 265W,Art As Politics,3.00,N/A,N/A
BIOL 100,Our Natural World,4.00,N/A,N/A
CHIN 101,Elementary Mandarin I,5.00,N/A,N/A
CHIN 102,Elementary Mandarin II,5.00,N/A,N/A
CJ 225,History of Prisons and Punishment,3.00,N/A,N/A
COMM 203,Intercultural Communication,4.00,N/A,N/A
COMM 217,Experiential Storytelling,4.00,N/A,N/A
DAK 101,Elementary Dakota I,4.00,N/A,N/A
DAK 102,Elementary Dakota II,4.00,N/A,N/A
DAK 201,Intermediate Dakota I,4.00,N/A,N/A
DAK 202,Intermediate Dakota II,4.00,N/A,N/A
DANC 120,Introduction to Dance,3.00,N/A,N/A
DANC 120W,Introduction to Dance,3.00,N/A,N/A
DANC 225,Worlds of Dance,3.00,N/A,N/A
EET 118,"Electricity - Generation, Usage & Green Alternatives",3.00,N/A,N/A
EET 125,Perspective on Technology,3.00,N/A,N/A
ENG 125,International Children's Literature,4.00,N/A,N/A
ENG 146,Introduction to Shakespeare,4.00,N/A,N/A
ENG 212W,World Literature,4.00,N/A,N/A
ENVR 101,Perspectives in Environmental Science,4.00,N/A,N/A
FREN 101,Elementary French I,5.00,N/A,N/A
FREN 102,Elementary French II,5.00,N/A,N/A
FREN 201,Intermediate French I,4.00,N/A,N/A
FREN 202,Intermediate French II,4.00,N/A,N/A
FREN 280W,Parallel Worlds: Exploring Cultures & Symbols,4.00,N/A,N/A
GEOG 100,Elements of Geography,3.00,N/A,N/A
GEOG 102,World Regional Geography,3.00,N/A,N/A
GEOG 103,Introductory Cultural Geography,3.00,N/A,N/A
GER 101,Elementary German I,4.00,N/A,N/A
GER 102,Elementary German II,4.00,N/A,N/A
GER 150W,The German-Speaking Countries: An Interdisciplinary Introduction,4.00,N/A,N/A
GER 201,Intermediate German I,4.00,N/A,N/A
GER 202,Intermediate German II,4.00,N/A,N/A
GER 280W,Parallel Worlds: Exploring Cultures & Symbols,4,N/A,N/A
GWS 220,Sex and Gender Worldwide,4.00,N/A,N/A
GWS 220W,Sex and Gender Worldwide,4.00,N/A,N/A
HIST 170,Ancient World Civilization to 1500,4.00,N/A,N/A
HIST 170W,Ancient World Civilization to 1500,4.00,N/A,N/A
HIST 171,"World Civilization, 1500-Present",4.00,N/A,N/A
HIST 171W,"World Civilization, 1500-Present",4.00,N/A,N/A
HIST 232,Islamic Civilizations,4.00,N/A,N/A
HIST 235,World War II and the Holocaust,4.00,N/A,N/A
www.mnsu.edu 2024-2025,Undergraduate,Catalog,N/A,N/A
HUM 101W,Introduction to Humanities and the Search for Meaning,4.00,N/A,N/A
HUM 155,Global Humanities I: Asia & Africa,4.00,N/A,N/A
HUM 156,"Global Humanities II: The Americas, Australia, & Oceania",4.00,N/A,N/A
HUM 282W,Global Perspectives and Humanities Traditions,4.00,N/A,N/A
MUSC 307,Music of the World,3.00,N/A,N/A
MUSE 200W,Introduction to Museum Studies,4.00,N/A,N/A
PHIL 122W,Introduction to Asian Philosophy,3.00,N/A,N/A
PHIL 205W,"Culture, Identity, and Diversity",3.00,N/A,N/A
POL 106,Politics in the World Community,4.00,N/A,N/A
POL 234,Model United Nations,4.00,N/A,N/A
SCAN 101,Elementary Norwegian I,4.00,N/A,N/A
SCAN 102,Elementary Norwegian II,4.00,N/A,N/A
SCAN 111,Elementary Swedish I,4.00,N/A,N/A
SCAN 112,Elementary Swedish II,4.00,N/A,N/A
SCAN 150W,The Nordic Countries: Interdisciplinary Introduction,4.00,N/A,N/A
SCAN 251W,Scandinavian Cultures: The Sami,4.00,N/A,N/A
SCAN 280W,Parallel Worlds: Exploring Cultures & Symbols,4.00,N/A,N/A
SOC 101,Introduction to Sociology,4.00,N/A,N/A
SOWK 255,Global Responses to Human Need,3.00,N/A,N/A
SPAN 101,Elementary Spanish I,4.00,N/A,N/A
SPAN 102,Elementary Spanish II,4.00,N/A,N/A
SPAN 201,Intermediate Spanish I,4.00,N/A,N/A
SPAN 202,Intermediate Spanish II,4.00,N/A,N/A
SPAN 210W,Composition and Conversation Workshop,4.00,N/A,N/A
URBS 100,Introduction to the City,3.00,N/A,N/A
WLC 280W,Parallel Worlds: Exploring Cultures & Symbols,4.00,N/A,N/A
Goal Area,9: Ethical and,Civic,N/A,N/A
Requires one,"course, 3 credits",or,N/A,N/A
"1. examine,","articulate, and apply their own",ethical,N/A,N/A
2. understand,"and apply core concepts (e.g., politics, rights and obligations, justice, liberty) to",specific,N/A,N/A
3. analyze,"and reflect on the ethical dimensions of legal, social, and",scientific,N/A,N/A
4. recognize,the diversity of political motivations and interests,of,N/A,N/A
5. identify,ways to exercise the rights and responsibilities,of,N/A,N/A
AIS 130,Introduction to Indigenous Education,3.00,N/A,N/A
ANTH 245,The Social Life of Swearing,4.00,N/A,N/A
CHEM 131,Forensic Science,3.00,N/A,N/A
CIS 100,Introduction to Computing and Applications,4,N/A,N/A
CIS 202W,Computers in Society,4.00,N/A,N/A
CJ 101,Introduction to Criminal Justice Systems,3.00,N/A,N/A
CJ 255,Juvenile Delinquency & Justice,3.00,N/A,N/A
COMM 110,Media and Society,4.00,N/A,N/A
380 2024-2025,Undergraduate,Catalog,N/A,N/A
COMM 242,Preparing for Advocacy,4.00,N/A,N/A
COMM 280,Social Media and Society,4.00,N/A,N/A
CS 201W,Artificial Intelligence & Science Fiction,4.00,N/A,N/A
ED 101,Introduction to Critical Race Theory in Education,3.00,N/A,N/A
ENG 213W,Literature and Ethics,4.00,N/A,N/A
ENG 214,Environmental Humanities,4.00,N/A,N/A
GWS 120,Violence and Gender,4.00,N/A,N/A
GWS 120W,Violence and Gender,4.00,N/A,N/A
GWS 220,Sex and Gender Worldwide,4.00,N/A,N/A
GWS 220W,Sex and Gender Worldwide,4.00,N/A,N/A
GWS 222,"Gender, Law, & Justice",4.00,N/A,N/A
GWS 250,"Health, Wealth, and Power",4.00,N/A,N/A
HIST 181,European History: 1648 to the Present,4.00,N/A,N/A
HIST 181W,European History: 1648 to the Present,4.00,N/A,N/A
HIST 235,World War II and the Holocaust,4.00,N/A,N/A
HIST 244,A History of Taboos and Transgressions,4.00,N/A,N/A
HIST 250,Riot and Revolution in History,4.00,N/A,N/A
HIST 268,History and American Democracy,4.00,N/A,N/A
HIST 280,History in Black and White,4.00,N/A,N/A
KSP 200,Critical Issues in Public Education,3.00,N/A,N/A
NPL 273,Introduction to the Nonprofit Sector,3.00,N/A,N/A
PHIL 120W,Introduction to Ethics,3.00,N/A,N/A
PHIL 222W,Medical Ethics,3.00,N/A,N/A
PHIL 224,Business Ethics,3.00,N/A,N/A
PHIL 224W,Business Ethics,3.00,N/A,N/A
PHIL 226W,Environmental Ethics,3.00,N/A,N/A
PHIL 240W,"Law, Justice & Society",3.00,N/A,N/A
POL 101,Introduction to Public Life,4.00,N/A,N/A
POL 111,United States Government,4.00,N/A,N/A
