Course Number,Course Name,Credit Count,Prerequisites,Color Group,General Education Goal Area
SPAN 355,"Spanish Cultures 1-4 credits
Major cultural and historical aspects of Spain from ancient times
to the present.
Prerequisites: Two years university level Spanish or equivalent
SPAN 356 Latin American Cultures 1-4 credits
Major cultural and historical aspects of Latin America from pre-colonial
times to the present.
Prerequisites: Two years university level Spanish or equivalent
SPAN 365 Selected Readings 1-4 credits
Discussion and analysis of major themes and movements based
on selected readings from representative authors from the Spanish
speaking world.
Prerequisites: Two years university level Spanish or equivalent
SPAN 393 Individual Study Abroad: Advanced Spanish I 1-6 credits
Increase proficiency of reading, writing, speaking and listening skills.
Content varies. May be repeated for credit. Study for credit must be
approved by the department prior to departure.
Prerequisites: Two years university level Spanish or equivalent
SPAN 394 Supervised Study Abroad: Advanced Spanish II1-6 credits
Emphasis is on reading, writing, speaking and listening skills. Content
varies. May be repeated for credit. Study for credit must be approved by
the department prior to departure.
Prerequisites: Two years university level Spanish or equivalent
SPAN 395 Individual Study Abroad: Readings in Hispanic
Literature 1-6 credits
An introduction to reading literature in Spanish. Discussion and
analysis of representative works by major authors from the Spanish
speaking world.
SPAN 396 Experiencing Diverse Cultures 1-3 credits
This course will focus on acquisition of cultural, personal and universal
dimensions of cultural learning that will lead to recognition and
(appropriate) response to conditions of marginalized populations as they
experience first-hand diverse cultures. Diverse Cultures: Gold
Prerequisites: SPAN 201, SPAN",202,N/A,N/A,N/A
SPAN 401,"Topics in Linguistics 1-4 credits
Topics may vary. Course may be repeated for credit. Discussion and
analysis of Spanish linguistics (syntax, sociolinguistics, historical
linguistics, translation theory and practice.)
Prerequisites: Completion of 4 credits of 300 level or equivalent
SPAN 402 Topics in Spanish Peninsular Literature 1-4 credits
Topics vary: Spanish Literature from Medieval to Modern Times. May be
repeated for credit.
Prerequisites: Completion of 4 credits of 300 level or equivalent
SPAN 403W Topics in Spanish American Literature 1-4 credits
Topics vary: major writers from Spanish America; Spanish American
novel; Spanish American poetry; Spanish American drama; Spanish
American short story; romanticism, the Mexican novel. May be
repeated for credit.
Prerequisites: Completion of 4 credits of 300 level or equivalent
SPAN 405 Topics in Hispanic Literatures",4,N/A,N/A,N/A
SPAN 407,"Topics in Translation 1-4 credits
Introduction to the theory and practice of translation. This course is
targeted at Spanish students and language professionals interested in
developing translation skills, as well as in finding out what is involved in
becoming a professional translator.
SPAN 450 Spanish for the Professions",4,N/A,N/A,N/A
SPAN 492,"Independent Study 1-3 credits
Variable topics.
Prerequisites: Completion of eight 300-level credits, or equivalent
SPAN 493 Individual Study Abroad: Topics in Language and
Linguistics 1-6 credits
Topics will vary. May be repeated for credit. Study for credit must be
approved by the department prior to departure.
Prerequisites: Two years university level Spanish
SPAN 494 Individual Study Abroad: Topics in Spanish American
Literature 1-6 credits
Topics will vary. May be repeated for credit. Study for credit must be
approved by the department prior to departure.
Prerequisites: Two years university level Spanish
SPAN 495 Individual Study Abroad: Topics in Spanish Peninsular
Literature 1-6 credits
Topics will vary. May be repeated for credit.
Prerequisites: Two years university level Spanish
SPAN 496 Individual Study Abroad: Topics in Spanish American
Culture 1-6 credits
Topics will vary. May be repeated for credit.
Prerequisites: Two years university level Spanish
SPAN 497 Individual Study Abroad: Topics in Spanish Peninsular
Culture 1-6 credits
Topics will vary. May be repeated for credit.
SPAN 498 Internship: Spanish for the Professions 1-4 credits
Internship in Spanish is designed to provide opportunities to apply
classroom learning to practice and enhance skills, to experience the
workplace and professional demands, and to explore a career.
SPAN 499 Individual Study 1-4 credits
Variable topics.
Prerequisites: completion of eight 300-level credits, or equivalent
Special Education
SPED 108 Human Services and Disabilities",3,N/A,N/A,N/A
SPED 320,"Culturally and Linguistically Sustaining Practices
Seminar 1 1 credit
This seminar is the first of a four-part seminar series. Learners will be
introduced to the intersectionality of identities and multiple theories of
race and ethnicity. Students will actively engage in dialogue and learning
opportunities focused on the role race and racism have in perpetuating
social disparities between dominant and marginalized racial groups.
SPED 321 Culturally and Linguistically Sustaining Practices
Seminar 2 1 credit
This seminar is part two of a four-part seminar series. Learners will build
upon seminar one to gain understanding and develop plans, procedures,
and actions to create learning environments with a foundation
of culturally responsive teaching and deep social and cognitive
neuroscience. Learners will build upon seminar one’s determined
problem of practice or policy implementation resulting in education
inequity with research and study of historical context and analysis of
what continues to show up today.
SPED 322 Culturally and Linguistically Sustaining Practices
Seminar 3 1 credit
This seminar is part three of a four-part seminar series. Learners will
build upon seminars one and two to gain understanding and develop
plans, procedures, and actions to create learning environments with
a foundation of culturally responsive teaching and deep social and
cognitive neuroscience. Learners will build upon previous seminars
determined problem of practice or policy implementation resulting in
education inequity with research and study of historical context and
analysis of what continues to show up today.
SPED 323 Culturally and Linguistically Sustaining Practices
Seminar 4 1 credit
This seminar is part four of a four-part seminar series. Learners will
build upon the first three seminars to further understand culturally and
linguistically sustaining practices. Critical discussions and collaborative
activities will deepen understanding of the intersections between culture,
language, beliefs, and values about disability and special education.
This course provides theoretical foundations and practical strategies
for educators to create and sustain classroom communities that honor
the diverse backgrounds of their students while holding them to
high standards.
SPED 324 Accessing the general education curriculum",2,N/A,N/A,N/A
SPED 333,"Transition Plan/Secondary Methods for Students w/Mild
Moderate Disabilities",4,N/A,N/A,N/A
SPED 401,IEP Writing and Professional Practice,4,N/A,N/A,N/A
SPED 404,Instructional Decision Making,4,N/A,N/A,N/A
SPED 405,Individuals with Exceptional Needs,3,N/A,N/A,N/A
SPED 406,"Strategies for Teaching Learners with Special Needs:
Reading & Writing",4,N/A,N/A,N/A
SPED 407,Positive Behavioral Interventions and Supports,3,N/A,N/A,N/A
SPED 408,Individuals with Diverse and Exceptional Needs,4,N/A,N/A,N/A
SPED 409,"Learning and Human Development for Diverse
Learners",4,N/A,N/A,N/A
SPED 410,"Assessment, Evaluation, and Individualized Planning for
Diverse Learners",4,N/A,N/A,N/A
SPED 411,Effective Strategies for the Inclusive Classroom,4,N/A,N/A,N/A
SPED 412,"Due Process, Planning & Design of the Individual
Education Program",4,N/A,N/A,N/A
SPED 413,"Professional Growth and Development for Teachers of
Diverse Learners",4,N/A,N/A,N/A
SPED 414,"Literary Methods for an Inclusive Classroom: Diverse
Learners",4,N/A,N/A,N/A
SPED 422,"Strategies for Teaching Learners with Special Needs: Math
and Science",4,N/A,N/A,N/A
SPED 425,Foundations of ASD and EBD,4,N/A,N/A,N/A
SPED 426,ASD and EBD Methods,4,N/A,N/A,N/A
SPED 427,"Assessment and Data-based decision making in Special
Education",4,N/A,N/A,N/A
SPED 428,Emotional and Behavioral Disorders methods,4,N/A,N/A,N/A
SPED 429,Autism Spectrum Disorders methods,4,N/A,N/A,N/A
SPED 430,"Student teaching: Emotional and Behavioral
Disorders",3,N/A,N/A,N/A
SPED 431,Student Teaching: Autism Spectrum Disorder,3,N/A,N/A,N/A
SPED 448W,"Behavior Management and Learning Environments for
Diverse Learners",4,N/A,N/A,N/A
SPED 458,Seminar: Student Teaching,4,N/A,N/A,N/A
SPED 459,"SPED 459 Student Teaching: Mild and Moderate Disabilities8 credits
Focuses on documenting the university student’s ability to apply the
knowledge and skills learned in coursework and teach youth with DCD
in the public school. The university student will assess students with
DCD, develop individual goals and objectives, design instructional units
and lesson plans, implement instruction in the LRE, and evaluate the
effectiveness of instructional interventions.
Corequisites: SPED",458,N/A,N/A,N/A
SPED 490,"Workshop in Special Education 1-3 credits
Authentic applications of special education knowledge.
SPED 491 In-Service Special Education 1-2 credits
Teaching students with disabilities.
SPED 499 Individual Study 1-3 credits
Advanced independent study in a specified area.
Statistics
STAT 154 Elementary Statistics",4,N/A,N/A,N/A
STAT 450,Regression Analysis,3,N/A,N/A,N/A
MATH 354,"/ STAT 354 or STAT 455 with “C” (2.0) or better
or consent
STAT 451 Design and Analysis of Experiments",3,N/A,N/A,N/A
STAT 456,Theory of Statistics II,4,N/A,N/A,N/A
STAT 455,"with “C” (2.0) or better or consent
STAT 457 Sample Survey, Design and Analysis",3,N/A,N/A,N/A
STAT 458,Categorical Data Analysis,3,N/A,N/A,N/A
STAT 459,Nonparametric Methods,3,N/A,N/A,N/A
STAT 488,"Seminar 1-3 credits
The study of a particular topic primarily based upon recent literature.
May be repeated for credit on each new topic.
STAT 491 In-Service 1-4 credits
A course designed to upgrade the qualifications of persons on-the-job.
May be repeated for credit on each new topic.
STAT 492 Statistics Capstone Experience",3,N/A,N/A,N/A
THEA 115,"and this class.
THEA 101 Acting for Everyone",3,N/A,N/A,N/A
THEA 102,"Theatre Activity: Acting 1-2 credits
Acting in a mainstage or approved production. May be repeated.
Prerequisites: Consent
THEA 103 Theatre Activity: Management 1-2 credits
Work on stage or house management, or public relations.
May be repeated.
Prerequisites: Consent
THEA 104 Theatre Activity: Dance Captain 1-2 credits
Serve as Dance Captain, to assist the Choreographer, for a mainstage or
approved production. May be repeated.
Prerequisites: Consent
THEA 105 Theatre Activity: Stagecraft 1-2 credits
Work on stage crew in a mainstage production. May be repeated.
Prerequisites: Consent
THEA 107 Theatre Activity: Costume 1-2 credits
Work on costumes or wardrobe crew in a mainstage production.
May be repeated.
Prerequisites: Consent
THEA 108 Theatre Activity: Lighting 1-2 credits
Work on lighting crew in a mainstage production. May be repeated.
Prerequisites: Consent
THEA 109 Theatre Activity: Sound 1-2 credits
Work on sound crew in a mainstage production. May be repeated.
Prerequisites: Consent
THEA 110 Fundamentals of Acting",3,N/A,N/A,N/A
THEA 111,Private Voice for the Actor,1,N/A,N/A,N/A
THEA 121,Movement for Theatre,3,N/A,N/A,N/A
THEA 210,Intermediate Acting,3,N/A,N/A,N/A
THEA 110,"or consent
THEA 212 Music Skills for Theatre I",2,N/A,N/A,N/A
THEA 213,Music Skills for Theatre II,2,N/A,N/A,N/A
THEA 212,THEA 214 Singing for the Actor,1,N/A,N/A,N/A
THEA 215,Audition Methods,3,N/A,N/A,N/A
THEA 235,Fundamentals of Directing,3,N/A,N/A,N/A
THEA 100,and THEA 101 or THEA,110,N/A,N/A,N/A
THEA 240,Basic Design,3,N/A,N/A,N/A
THEA 252,Theatre Technology,3,N/A,N/A,N/A
THEA 265,Stage Makeup,2,N/A,N/A,N/A
THEA 270,Lighting Technology,3,N/A,N/A,N/A
THEA 275,Sound Technology,3,N/A,N/A,N/A
THEA 285W,Theatre of Diversity,3,N/A,N/A,N/A
THEA 295,"Touring Theatre 1-4 credits
Work on the actual mounting and performance of a touring
theatrical production.
Prerequisites: Consent
THEA 300 Summer Stock 1-4 credits
Technical work and/or acting in summer theatre productions.
May be repeated.
Prerequisites: Consent
THEA 301 Practicum: Directing 1-2 credits
A considerable production responsibility which utilizes skills in script
analysis, actor coaching, design coordination and general production
management; or assistant directing for a mainstage production.
May be repeated.
Prerequisites: Consent
THEA 302 Practicum: Acting 1-2 credits
A considerable production responsibility dealing with the preparation
and performance of a major acting role. May be repeated.
Prerequisites: Consent
THEA 303 Practicum: Theatre Management 1-2 credits
Special assignments in stage management, house, and/or concessions
management, public relations or related areas. May be repeated.
Prerequisites: Consent
www.mnsu.edu 2024-2025 Undergraduate Catalog",361,N/A,N/A,N/A
THEA 304,"Practicum: Scene Design 1-2 credits
Preparation and execution of a major scene design assignment. Requires
a design and construction schedule, preliminary and final design
concepts, and necessary drafting details. May be repeated.
Prerequisites: Consent
THEA 305 Practicum: Tech Theatre 1-2 credits
A considerable production responsibility dealing with some technical
aspects including technical drawings, budget management, or
construction techniques. May be repeated.
Prerequisites: Consent
THEA 306 Practicum: Costume Design 1-2 credits
Full and assistant costume design assignments for theatre productions.
May be repeated.
Prerequisites: Consent
THEA 307 Practicum: Costume Construction 1-2 credits
The construction of costumes for theatre productions. May be repeated.
Prerequisites: Consent
THEA 308 Practicum: Light Design 1-2 credits
Preparation and execution of a major lighting design assignment.
Requires a design with appropriate schedules, supervision of hanging,
focusing and cues. May be repeated.
Prerequisites: Consent
THEA 309 Practicum: Sound 1-2 credits
Preparation and execution of a major sound design assignment including
all sound effects, reinforcement and amplification. May be repeated.
Prerequisites: Consent
THEA 311 Private Voice for the Actor",0,N/A,N/A,N/A
THEA 381W,Play Analysis,3,N/A,N/A,N/A
THEA 410,Musical Theatre Acting I,3,N/A,N/A,N/A
THEA 413,THEA 416 Acting Scene Studies,3,N/A,N/A,N/A
THEA 430,Theatre Management,3,N/A,N/A,N/A
THEA 440,THEA 444 Styles and Ornamentation,3,N/A,N/A,N/A
THEA 445,Scene Painting II,3,N/A,N/A,N/A
THEA 455,Technical Direction,3,N/A,N/A,N/A
THEA 255,THEA 456 Advanced Technical Direction,3,N/A,N/A,N/A
THEA 460,THEA 464 Costume History,3,N/A,N/A,N/A
THEA 465,Advanced Makeup,3,N/A,N/A,N/A
THEA 470,THEA 472 Virtual Lighting,3,N/A,N/A,N/A
THEA 474,"Advanced Sound Technology: Digital Audio
Systems",3,N/A,N/A,N/A
THEA 476,Sound Design II,3,N/A,N/A,N/A
THEA 475,THEA 481 History of Western Theatre,3,N/A,N/A,N/A
THEA 482,Perspectives in World Performance,3,N/A,N/A,N/A
THEA 490,"Topics in Theatre 1-3 credits
Special topics not covered in other classes. May be repeated.
Prerequisites: THEA 100. Permission of Instructor
THEA 497 (1-8) Internship 1-8 credits
Prerequisites: Consent
THEA 499 Individual Study 1-3 credits
Prerequisites: Consent
Urban and Regional Studies
URBS 100 Introduction to the City",3,N/A,N/A,N/A
URBS 110,The City: Design and Architecture,3,N/A,N/A,N/A
URBS 150,Sustainable Communities,3,N/A,N/A,N/A
URBS 230,Community Leadership,3,N/A,N/A,N/A
URBS 230W,Community Leadership,3,N/A,N/A,N/A
URBS 401,"Foundations in Urban Management and Planning3 credits
This course is a survey of the local community--the forces which shape
it, the significance of a democratic public, and the professional practice
of local government service. Fall, Spring
URBS 402 Urban Analysis",3,N/A,N/A,N/A
URBS 412,Public Information and Involvement,3,N/A,N/A,N/A
URBS 413,Urban Program Evaluation,3,N/A,N/A,N/A
URBS 415,Urban Housing Policy,3,N/A,N/A,N/A
URBS 417,Urban Administrative Law,3,N/A,N/A,N/A
URBS 431,Urban Design Principles,3,N/A,N/A,N/A
URBS 437,Urban Heritage Preservation,3,N/A,N/A,N/A
URBS 438,Historic Preservation: Policy and Field Methods,3,N/A,N/A,N/A
URBS 453,Grants Administration,3,N/A,N/A,N/A
URBS 457,Economic Development,3,N/A,N/A,N/A
URBS 461,Environmental Planning,3,N/A,N/A,N/A
URBS 471,Urban Transportation,3,N/A,N/A,N/A
URBS 481,"Selected Topics 1-3 credits
Varying topics dealing with emerging trends and contemporary needs
facing urban America.
364 2024-2025 Undergraduate Catalog www.mnsu.edu
URBS 485 Community-Based Problem Solving 1-6 credits
Problem solving in communities and direct involvement into specific
areas of study of student interest.
Prerequisites: Consent
URBS 489 Capstone Seminar",3,N/A,N/A,N/A
